cnp;produto;gh_ou_hmr3;laboratorio;desconto;pva;pvp;iva_valor
5109129;FLUVASTAT MG GES CPR LP 80 MG X 56;GH0699 - Fluvastatina | A102 | Oral | 80 mg | [21-60];GENERIS;0,25;8,868;12,75;0,06
5123948;FLUVASTATINA AUV 80MG 60 COMP LP;GH0699 - Fluvastatina | A102 | Oral | 80 mg | [21-60];GENERIS;0,25;9,501;13,47;0,06
5066659;FOLICALM - CETOCONAZOL;GH0000 - Sem Grupo Homogéneo;GENERIS;0,15;8,9;12,75;0,06
4816385;FORMOT MG GES CAPS INAL 12 Y X 60;GH0279 - Formoterol | A503 | Inalatória | 12 µg | [21-60];GENERIS;0,45;9,732;13,73;0,06
5149513;FOSFOMICINA MG GES CART GRN 3 G X 2;GH0745 - Fosfomicina | A112 | Oral | 3000 mg | [2];GENERIS;0,3;4,192;5,72;0,06
5149505;FOSFOMICINA MG GES GRN SAQ 3 G X 1;GH0744 - Fosfomicina | A112 | Oral | 3000 mg | [1];GENERIS;0,3;2,555;3,85;0,06
5022330;FOSINOPRIL + HCTZ AUV 20MG + 12,5MG  50 COMP;GH0000 - Sem Grupo Homogéneo;GENERIS;0,1;6,274;9,1;0,06
3698198;FRENIDOR 50 MG/G GEL;GH0000 - Sem Grupo Homogéneo;GENERIS;0,15;6,5;9,75;0,06
5765722;FUROSEMIDA GEN  40  X 60 ;GH0079 - Furosemida | A101 | Oral | 40 mg | [21-60];GENERIS;0,38;2,213;3,46;0,06
5623822;FUROSEMIDA MG GES CPR 40 MG X 60;GH0079 - Furosemida | A101 | Oral | 40 mg | [21-60];GENERIS;0,38;2,213;3,46;0,06
5373600;GABAPENTINA AUB MG 100 MG 60 CAPS;GH0281 - Gabapentina | A101 | Oral | 100 mg | [21-60];GENERIS;0,4;2,906;4,26;0,06
5373626;GABAPENTINA AUB MG 300 MG 60 CAPS;GH0283 - Gabapentina | A101 | Oral | 300 mg | [21-60];GENERIS;0,35;6,847;9,75;0,06
5373642;GABAPENTINA AUB MG 400 MG 60 CAPS;GH0284 - Gabapentina | A101 | Oral | 400 mg | [21-60];GENERIS;0,35;7,352;11,02;0,06
5430566;GABAPENTINA AUB MG 600 MG 60 CPR REV ;GH0479 - Gabapentina | A101 | Oral | 600 mg | [21-60];GENERIS;0,35;7,643;11,35;0,06
5430616;GABAPENTINA AUB MG 800 MG 60 CPR REV ;GH0480 - Gabapentina | A101 | Oral | 800 mg | [21-60];GENERIS;0,35;8,768;12,64;0,06
5722178;GABAPENTINA GENERIS 100 MG 60 ;GH0281 - Gabapentina | A101 | Oral | 100 mg | [21-60];GENERIS;0,4;3,559;5,0;0,06
5722202;GABAPENTINA GENERIS 300 MG 60 ;GH0283 - Gabapentina | A101 | Oral | 300 mg | [21-60];GENERIS;0,5;7,111;10,75;0,06
5722319;GABAPENTINA GENERIS 400 MG 60 ;GH0284 - Gabapentina | A101 | Oral | 400 mg | [21-60];GENERIS;0,35;7,321;10,99;0,06
5286604;GABAPENTINA MG GES CPR REV 600 X 60;GH0479 - Gabapentina | A101 | Oral | 600 mg | [21-60];GENERIS;0,15;8,577;12,42;0,06
5154430;GABAPENTINA MG GES CPR REV 800 X 60;GH0480 - Gabapentina | A101 | Oral | 800 mg | [21-60];GENERIS;0,15;9,852;13,87;0,06
5747845;GALANTAMINA AUV 16MG 28 CAPS DE LP;GH0821 - Galantamina | A102 | Oral | 16 mg | [21-60];GENERIS;0,44;18,866;25,55;0,06
5747860;GALANTAMINA AUV 24MG 28 CAPS DE LP;GH0822 - Galantamina | A102 | Oral | 24 mg | [21-60];GENERIS;0,44;23,038;33,93;0,06
5747829;GALANTAMINA AUV 8MG 28 CAPS DE LP;GH0820 - Galantamina | A102 | Oral | 8 mg | [21-60];GENERIS;0,45;17,139;23,6;0,06
5380365;GALANTAMINA MG GES CAPS LP 16 MG X 28;GH0821 - Galantamina | A102 | Oral | 16 mg | [21-60];GENERIS;0,35;23,691;34,66;0,06
5788815;GALANTAMINA MG GES CAPS LP 16 MG X 28;GH0821 - Galantamina | A102 | Oral | 16 mg | [21-60];GENERIS;0,35;23,691;34,66;0,06
5380373;GALANTAMINA MG GES CAPS LP 24 MG X 28;GH0822 - Galantamina | A102 | Oral | 24 mg | [21-60];GENERIS;0,35;27,397;38,84;0,06
5788823;GALANTAMINA MG GES CAPS LP 24 MG X 28;GH0822 - Galantamina | A102 | Oral | 24 mg | [21-60];GENERIS;0,35;27,397;38,84;0,06
5380357;GALANTAMINA MG GES CAPS LP 8 MG X 28;GH0820 - Galantamina | A102 | Oral | 8 mg | [21-60];GENERIS;0,35;15,11;21,29;0,06
5788807;GALANTAMINA MG GES CAPS LP 8 MG X 28;GH0820 - Galantamina | A102 | Oral | 8 mg | [21-60];GENERIS;0,35;15,11;21,29;0,06
5086343;GALANTAMINA MG GES CPR REV 12 MG X 56;GH0713 - Galantamina | A101 | Oral | 12 mg | [21-60];GENERIS;0,35;35,712;48,21;0,06
5086145;GALANTAMINA MG GES CPR REV 4 MG X 56;GH0711 - Galantamina | A101 | Oral | 4 mg | [21-60];GENERIS;0,35;18,455;25,09;0,06
5086301;GALANTAMINA MG GES CPR REV 8 MG X 56;GH0710 - Galantamina | A101 | Oral | 8 mg | [21-60];GENERIS;0,35;28,351;39,91;0,06
5082607;GEMFIBROZIL MG GES CPR REV 600MG X 60;GH0664 - Gemfibrozil | A101 | Oral | 600 mg | [21-60];GENERIS;0,25;5,853;8,62;0,06
5715487;GLIBENCLAMI MG GES CPR 2.50 MG X 60;GH0512 - Glibenclamida | A101 | Oral | 2.5 mg | [21-60];GENERIS;0,3;1,852;3,05;0,06
5715685;GLIBENCLAMI MG GES CPR 5 MG X 60;GH0513 - Glibenclamida | A101 | Oral | 5 mg | [21-60];GENERIS;0,35;2,555;3,85;0,06
3983590;GLICLAZIDA 80MG COM 60;GH0194 - Gliclazida | A101 | Oral | 80 mg | [21-60];GENERIS;0,25;3,167;4,55;0,06
5465711;GLICLAZIDA GENERIS 60MG 30 CP LM;GH0937 - Gliclazida | A102 | Oral | 60 mg | [21-60] unidades;GENERIS;0,5;3,609;5,06;0,06
5603444;GLICLAZIDA LBG LM 60MG 30 COMP;GH0937 - Gliclazida | A102 | Oral | 60 mg | [21-60] unidades;GENERIS;0,4;3,609;5,06;0,06
5400296;GLICLAZIDA MG GES CPR 80MG X 60;GH0194 - Gliclazida | A101 | Oral | 80 mg | [21-60];GENERIS;0,3;3,037;4,41;0,06
5032339;GLICLAZIDA MG GES CPR LP 30 MG X 60;GH0631 - Gliclazida | A102 | Oral | 30 mg | [21-60];GENERIS;0,4;3,941;5,44;0,06
5723358;GLIMEP MG GES CPR 1 MG X 60;GH0321 - Glimepirida | A101 | Oral | 1 mg | [21-60];GENERIS;0,3;2,434;3,72;0,06
5723366;GLIMEP MG GES CPR 2 MG X 60;GH0322 - Glimepirida | A101 | Oral | 2 mg | [21-60];GENERIS;0,3;2,906;4,26;0,06
5723374;GLIMEP MG GES CPR 3 MG X 60;GH0323 - Glimepirida | A101 | Oral | 3 mg | [21-60];GENERIS;0,3;4,352;5,91;0,06
5723408;GLIMEP MG GES CPR 4 MG X 60;GH0324 - Glimepirida | A101 | Oral | 4 mg | [21-60];GENERIS;0,3;4,603;6,2;0,06
5688064;GLIMEPIRIDA AVT 1 MG  - 60 ;GH0321 - Glimepirida | A101 | Oral | 1 mg | [21-60];GENERIS;0,44;2,434;3,72;0,06
5688072;GLIMEPIRIDA AVT 2 MG  - 60 ;GH0322 - Glimepirida | A101 | Oral | 2 mg | [21-60];GENERIS;0,45;2,906;4,26;0,06
5688106;GLIMEPIRIDA AVT 3 MG  - 60 ;GH0323 - Glimepirida | A101 | Oral | 3 mg | [21-60];GENERIS;0,44;4,352;5,91;0,06
5688114;GLIMEPIRIDA AVT 4 MG  - 60 ;GH0324 - Glimepirida | A101 | Oral | 4 mg | [21-60];GENERIS;0,44;4,603;6,2;0,06
5180336;GLUCOS MG GES CART PO 1.50 G X 60;GH0000 - Sem Grupo Homogéneo;GENERIS;0,3;8,77;12,63;0,06
5690433;HIDROXIZINA GENERIS 25 MG X 60 CP REV;GH1109 - Hidroxizina | A101 | Oral | 25 mg | [21-60] unidades;GENERIS;0,3;2,464;3,75;0,06
5220009;IBUPROFENO 600MG COM 20;GH0090 - Ibuprofeno | A101 | Oral | 600 mg | [1-20];GENERIS;0,6;1,61;2,78;0,06
5762612;IBUPROFENO AUV 400MG 20 COMP;GH0088 - Ibuprofeno | A101 | Oral | 400 mg | [1-20];GENERIS;0,35;0,837;1,89;0,06
5762620;IBUPROFENO AUV 400MG 60 COMP;GH0089 - Ibuprofeno | A101 | Oral | 400 mg | [21-60];GENERIS;0,3;2,153;3,39;0,06
5762570;IBUPROFENO AUV 600MG 20 COMP;GH0090 - Ibuprofeno | A101 | Oral | 600 mg | [1-20];GENERIS;0,45;1,229;2,34;0,06
5762604;IBUPROFENO AUV 600MG 60 COMP;GH0091 - Ibuprofeno | A101 | Oral | 600 mg | [21-60];GENERIS;0,35;2,765;4,09;0,06
5220017;IBUPROFENO LBF 600MG 60 CP REV;GH0091 - Ibuprofeno | A101 | Oral | 600 mg | [21-60];GENERIS;0,6;3,609;5,06;0,06
5772181;IBUPROFENO MG GES CPR REV 400 MG X 20;GH0088 - Ibuprofeno | A101 | Oral | 400 mg | [1-20];GENERIS;0,6;1,088;2,18;0,06
5120589;IBUPROFENO MG GES CPR REV 400 MG X 60;GH0089 - Ibuprofeno | A101 | Oral | 400 mg | [21-60];GENERIS;0,6;2,906;4,26;0,06
5515184;IBUPROFENO MG GES CPR REV 600 MG X 20;GH0090 - Ibuprofeno | A101 | Oral | 600 mg | [1-20];GENERIS;0,6;1,671;2,84;0,06
4457388;IBUPROFENO MG GES CPR REV 600 MG X 60;GH0091 - Ibuprofeno | A101 | Oral | 600 mg | [21-60];GENERIS;0,6;3,73;5,2;0,06
5223383;IBUPROFENO MG GES SUSP OR 20 MG /ML 200ML;GH0000 - Sem Grupo Homogéneo;GENERIS;0,1;2,45;3,6;0,06
5314372;IBUPROFENO MG GES SUSP OR SAQ 400 MG X 20;GH0845 - Ibuprofeno | A112 | Oral | 400 mg | [1-20];GENERIS;0,4;1,922;3,13;0,06
5314422;IBUPROFENO MG GES SUSP OR SAQ 600 MG X 20;GH0846 - Ibuprofeno | A112 | Oral | 600 mg | [1-20];GENERIS;0,4;2,524;3,82;0,06
5754981;INDAPA MG GES CPR LP 1.50 MG X 30;GH0515 - Indapamida | A102 | Oral | 1.5 mg | [21-60];GENERIS;0,45;3,368;4,78;0,06
4334488;INDAPA MG GES CPR REV 2.50 MG X 30;GH0196 - Indapamida | A101 | Oral | 2.5 mg | [21-60];GENERIS;0,45;2,906;4,26;0,06
5754882;INDAPAMIDA GENERIS 1,5 MG 20CP LP;GH0514 - Indapamida | A102 | Oral | 1.5 mg | [1-20];GENERIS;0,2;1,922;3,13;0,06
5695754;IRBESARTAN + HCTZ AUV 150MG + 12,5MG 28 COMP REV;GH0856 - Irbesartan + Hidroclorotiazida | A101 | Oral | 150 mg + 12.5 mg | [21-60];GENERIS;0,58;4,141;5,67;0,06
5695762;IRBESARTAN + HCTZ AUV 300MG + 12,5MG 28 COMP REV;GH0858 - Irbesartan + Hidroclorotiazida | A101 | Oral | 300 mg + 12.5 mg | [21-60];GENERIS;0,58;5,832;8,6;0,06
5692967;IRBESARTAN AVT 150 MG X 28;GH0674 - Irbesartan | A101 | Oral | 150 mg | [21-60];GENERIS;0,45;2,595;3,9;0,06
5692926;IRBESARTAN AVT 300 MG  X28;GH0675 - Irbesartan | A101 | Oral | 300 mg | [21-60];GENERIS;0,5;4,061;5,58;0,06
5692934;IRBESARTAN AVT 75 MG X 28;;GENERIS;0,5;1,46;2,6;0,06
5123773;IRBESARTAN MG GES CPR REV 150 MG X 28;GH0674 - Irbesartan | A101 | Oral | 150 mg | [21-60];GENERIS;0,5;5,18;7,85;0,06
5123856;IRBESARTAN MG GES CPR REV 300 MG X 28;GH0675 - Irbesartan | A101 | Oral | 300 mg | [21-60];GENERIS;0,5;7,532;11,23;0,06
5389267;IRBESARTAN+HCTZ MG GES CPR 150+12.5 MG X 28;GH0856 - Irbesartan + Hidroclorotiazida | A101 | Oral | 150 mg + 12.5 mg | [21-60];GENERIS;0,5;4,403;5,97;0,06
5389317;IRBESARTAN+HCTZ MG GES CPR 300+12.5 MG X 28;GH0858 - Irbesartan + Hidroclorotiazida | A101 | Oral | 300 mg + 12.5 mg | [21-60];GENERIS;0,5;5,025;6,68;0,06
4057881;ISOTRETINOÍNA AUV 10MG 60 CAPS;GH0199 - Isotretinoína | A101 | Oral | 10 mg | [21-60];GENERIS;0,37;14,217;20,28;0,06
4058384;ISOTRETINOÍNA AUV 20MG 60 CAPS;GH0201 - Isotretinoína | A101 | Oral | 20 mg | [21-60];GENERIS;0,37;22,566;33,39;0,06
5315288;ITRACONAZOL AUROVITAS 100MG 16 CAP;GH0326 - Itraconazol | A101 | Oral | 100 mg | [6-16];GENERIS;0,3;5,29;7,98;0,06
5315189;ITRACONAZOL AUROVITAS 100MG 4 CAP;GH0325 - Itraconazol | A101 | Oral | 100 mg | [1-5];GENERIS;0,3;2,213;3,46;0,06
5315387;ITRACONAZOL AUV 100MG 32 CÁPS;GH0327 - Itraconazol | A101 | Oral | 100 mg | [17-32];GENERIS;0,3;10,601;16,18;0,06
4892287;ITRACONAZOL MG GES CAPS 100 MG X 16;GH0326 - Itraconazol | A101 | Oral | 100 mg | [6-16];GENERIS;0,3;5,29;7,98;0,06
4892386;ITRACONAZOL MG GES CAPS 100 MG X 32;GH0327 - Itraconazol | A101 | Oral | 100 mg | [17-32];GENERIS;0,3;10,601;16,18;0,06
4892188;ITRACONAZOL MG GES CAPS 100 MG X 4;GH0325 - Itraconazol | A101 | Oral | 100 mg | [1-5];GENERIS;0,3;2,213;3,46;0,06
5707229;IVABRADINA AUROVITAS 5MG 56 CP REV;GH1118 - Ivabradina | A101 | Oral | 5 mg | [21-60] unidades;GENERIS;0,5;10,481;16,04;0,06
5712047;IVABRADINA AUROVITAS 7,5MG 56 CP REV;GH1119 - Ivabradina | A101 | Oral | 7.5 mg | [21-60] unidades;GENERIS;0,5;10,701;16,29;0,06
5719463;IVABRADINA GENERIS 5MG 56 CP REV;GH1118 - Ivabradina | A101 | Oral | 5 mg | [21-60] unidades;GENERIS;0,5;9,732;13,73;0,06
5719471;IVABRADINA GENERIS 7,5MG 56 CP REV;GH1119 - Ivabradina | A101 | Oral | 7.5 mg | [21-60] unidades;GENERIS;0,5;9,923;13,95;0,06
7359984;LACTO-LEVUR ;GH0000 - Sem Grupo Homogéneo;GENERIS;0,15;4,95;7,95;0,06
5702980;LACTULOSE MG GES XAR 666 MG /ML 200ML;GH0000 - Sem Grupo Homogéneo;GENERIS;0,15;4,25;5,55;0,06
5337605;LAMOTRIGINA AUB MG 100 MG 56 CPR;GH0428 - Lamotrigina | A101 | Oral | 100 mg | [21-60];GENERIS;0,4;7,372;11,05;0,06
5337613;LAMOTRIGINA AUB MG 200 MG 56 CPR;GH0447 - Lamotrigina | A101 | Oral | 200 mg | [21-60];GENERIS;0,35;15,12;21,3;0,06
5337563;LAMOTRIGINA AUB MG 25 MG 56 CPR;GH0445 - Lamotrigina | A101 | Oral | 25 mg | [21-60];GENERIS;0,35;2,504;3,8;0,06
5337571;LAMOTRIGINA AUB MG 50 MG 56 CPR;GH0446 - Lamotrigina | A101 | Oral | 50 mg | [21-60];GENERIS;0,35;4,091;5,61;0,06
5720123;LAMOTRIGINA GENERIS 100  X 56;GH0428 - Lamotrigina | A101 | Oral | 100 mg | [21-60];GENERIS;0,35;8,155;11,94;0,06
5720131;LAMOTRIGINA GENERIS 200  X 56;GH0447 - Lamotrigina | A101 | Oral | 200 mg | [21-60];GENERIS;0,25;16,215;22,55;0,06
5720073;LAMOTRIGINA GENERIS 25  X 56;GH0445 - Lamotrigina | A101 | Oral | 25 mg | [21-60];GENERIS;0,3;3,248;4,65;0,06
5720107;LAMOTRIGINA GENERIS 50  X 56;GH0446 - Lamotrigina | A101 | Oral | 50 mg | [21-60];GENERIS;0,25;4,091;5,61;0,06
5302781;LANSOP MG GES CAPS GR 15 MG X 56;GH0430 - Lansoprazol | A103 | Oral | 15 mg | [21-60];GENERIS;0,45;5,581;8,31;0,06
3542198;LANSOP MG GES CAPS GR 30 MG X 56;GH0397 - Lansoprazol | A103 | Oral | 30 mg | [21-60];GENERIS;0,45;6,495;9,35;0,06
5276183;LANSOPRAZOL AUV 15MG 56 CÁPS;GH0430 - Lansoprazol | A103 | Oral | 15 mg | [21-60];GENERIS;0,3;5,581;8,31;0,06
5276589;LANSOPRAZOL AUV 30MG 56 CÁPS;GH0397 - Lansoprazol | A103 | Oral | 30 mg | [21-60];GENERIS;0,44;10,32;15,86;0,06
5348834;LATAN AUV 0.05 MG/ML COLÍRIO, SOLUÇÃO 1 FRS 2,5ML;GH0938 - Latanoprost | A300 | Oftálmica | 0.05 mg/ml | [1-5] ml;GENERIS;0,51;5,35;8,05;0,06
5422332;LATAN+TIMO MY 0,05+5MG/ML1FRS2,5MLC;GH0939 - Latanoprost + Timolol | A300 | Oftálmica | 0.05 mg/ml + 5 mg/ml | [1-5] ml;GENERIS;0,15;6,556;9,42;0,06
5625371;LCE MG GES CPR REV  100 MG + 25 MG + 200 MG X 100;GH1056 - Levodopa + Carbidopa + Entacapona | A101 | Oral | 100 mg + 25 mg + 200 mg | [31-100];GENERIS;0,35;30,58;42,42;0,06
5625413;LCE MG GES CPR REV  125 MG + 31.25 MG + 200 MG X 100;GH1057 - Levodopa + Carbidopa + Entacapona | A101 | Oral | 125 mg + 31.25 mg + 200 mg | [31-100];GENERIS;0,35;35,119;47,54;0,06
5625439;LCE MG GES CPR REV  150 MG + 37.5 MG + 200 MG X 100;GH1058 - Levodopa + Carbidopa + Entacapona | A101 | Oral | 150 mg + 37.5 mg + 200 mg | [31-100];GENERIS;0,35;33,141;45,31;0,06
5625470;LCE MG GES CPR REV  200 MG + 50 MG + 200 MG X 100;GH1059 - Levodopa + Carbidopa + Entacapona | A101 | Oral | 200 mg + 50 mg + 200 mg | [31-100];GENERIS;0,35;38,122;50,92;0,06
5625272;LCE MG GES CPR REV  75 MG + 18.75 MG + 200 MG X 100;GH1055 - Levodopa + Carbidopa + Entacapona | A101 | Oral | 75 mg + 18.75 mg + 200 mg | [31-100];GENERIS;0,35;34,246;46,55;0,06
5625264;LCE MG GES CPR REV 50 MG + 12.5 MG + 200 MG X 100;GH1054 - Levodopa + Carbidopa + Entacapona | A101 | Oral | 50 mg + 12.5 mg + 200 mg | [31-100];GENERIS;0,35;30,259;42,06;0,06
5239520;LERCAN AUV 10MG 56 COMP;GH0757 - Lercanidipina | A101 | Oral | 10 mg | [21-60];GENERIS;0,51;5,531;8,25;0,06
5239546;LERCAN AUV 20MG 28 COMP;GH0758 - Lercanidipina | A101 | Oral | 20 mg | [21-60];GENERIS;0,51;4,463;6,03;0,06
5193420;LERCANIDIP MG GES CPR REV 10 MG X 56;GH0757 - Lercanidipina | A101 | Oral | 10 mg | [21-60];GENERIS;0,35;6,023;8,82;0,06
5193537;LERCANIDIP MG GES CPR REV 20 MG X 28;GH0758 - Lercanidipina | A101 | Oral | 20 mg | [21-60];GENERIS;0,25;3,248;4,65;0,06
5713771;LEVETIRACET AV 100MG/ML 1FRS SOL OR;GH0827 - Levetiracetam | A112 | Oral | 100 mg/ml | > 199;GENERIS;0,15;8,848;12,73;0,06
5496625;LEVETIRACETAM AUB MG 1000 MG 60 CPR REV ;GH0826 - Levetiracetam | A101 | Oral | 1000 mg | [21-60];GENERIS;0,55;19,453;29,89;0,06
5496575;LEVETIRACETAM AUB MG 250 MG 60 CPR REV ;GH0824 - Levetiracetam | A101 | Oral | 250 mg | [21-60];GENERIS;0,55;5,22;7,9;0,06
5496609;LEVETIRACETAM AUB MG 500 MG 60 CPR REV ;GH0825 - Levetiracetam | A101 | Oral | 500 mg | [21-60];GENERIS;0,55;10,37;15,92;0,06
5703244;LEVETIRACETAM AUROVITAS 1000MG 60 CP;GH0826 - Levetiracetam | A101 | Oral | 1000 mg | [21-60];GENERIS;0,5;18,927;25,62;0,06
5703228;LEVETIRACETAM AUROVITAS 250MG 60 CP;GH0824 - Levetiracetam | A101 | Oral | 250 mg | [21-60];GENERIS;0,45;5,025;6,68;0,06
5703236;LEVETIRACETAM AUROVITAS 500MG 60 CP;GH0825 - Levetiracetam | A101 | Oral | 500 mg | [21-60];GENERIS;0,5;9,662;13,65;0,06
5465448;LEVETIRACETAM MS GES CPR REV 1000 MG X 60;GH0826 - Levetiracetam | A101 | Oral | 1000 mg | [21-60];GENERIS;0,35;30,841;42,72;0,06
5465174;LEVETIRACETAM MS GES CPR REV 250 MG X 60;GH0824 - Levetiracetam | A101 | Oral | 250 mg | [21-60];GENERIS;0,35;10,169;15,69;0,06
5465265;LEVETIRACETAM MS GES CPR REV 500 MG X 60;GH0825 - Levetiracetam | A101 | Oral | 500 mg | [21-60];GENERIS;0,35;20,286;30,83;0,06
5187166;LEVOCETIRIZ MG GES CPR REV 5 MG X 14;GH0763 - Levocetirizina | A101 | Oral | 5 mg | [1-20];GENERIS;0,4;2,555;3,85;0,06
5187208;LEVOCETIRIZ MG GES CPR REV 5 MG X 21;GH0759 - Levocetirizina | A101 | Oral | 5 mg | [21-60];GENERIS;0,4;2,896;4,24;0,06
5227202;LEVOCETIRIZINA AUV 5MG 21 COMP;GH0759 - Levocetirizina | A101 | Oral | 5 mg | [21-60];GENERIS;0,4;2,896;4,24;0,06
5055470;LEVOFL MG GES CPR REV 250 MG X 10;GH0481 - Levofloxacina | A101 | Oral | 250 mg | [6-16];GENERIS;0,5;4,875;6,51;0,06
5055462;LEVOFL MG GES CPR REV 250 MG X 7;GH0481 - Levofloxacina | A101 | Oral | 250 mg | [6-16];GENERIS;0,5;3,458;4,89;0,06
5055579;LEVOFL MG GES CPR REV 500 MG X 10;GH0482 - Levofloxacina | A101 | Oral | 500 mg | [6-16];GENERIS;0,5;5,611;8,34;0,06
5055561;LEVOFL MG GES CPR REV 500 MG X 7;GH0482 - Levofloxacina | A101 | Oral | 500 mg | [6-16];GENERIS;0,5;3,981;5,48;0,06
5694013;Levofloxacina Aurovitas 250 mg Blister - 10 X;GH0481 - Levofloxacina | A101 | Oral | 250 mg | [6-16];GENERIS;0,51;4,875;6,51;0,06
5694005;Levofloxacina Aurovitas 250 mg Blister - 7 X;GH0481 - Levofloxacina | A101 | Oral | 250 mg | [6-16];GENERIS;0,51;3,458;4,89;0,06
5694146;Levofloxacina Aurovitas 500 mg Blister - 7 X;GH0482 - Levofloxacina | A101 | Oral | 500 mg | [6-16];GENERIS;0,51;3,981;5,48;0,06
5694153;LEVOFLOXACINA AUV 500MG 10 COMP REV;GH0482 - Levofloxacina | A101 | Oral | 500 mg | [6-16];GENERIS;0,51;5,611;8,34;0,06
5670971;LINOSPRO 50 mg/ml VERNIZ;GH0000 - Sem Grupo Homogéneo;GENERIS;0,15;12,92;19,18;0,06
6598144;LIPCALM;GH0000 - Sem Grupo Homogéneo;GENERIS;0,15;3,6;5,2;0,06
4847281;LISIN+HIDRO MG GES CPR 20 MG X 60;GH0204 - Lisinopril + Hidroclorotiazida | A101 | Oral | 20 mg + 12.5 mg | [21-60];GENERIS;0,5;7,362;11,03;0,06
4907184;LISINO MG GES CPR 20 MG X 56;GH0094 - Lisinopril | A101 | Oral | 20 mg | [21-60];GENERIS;0,45;6,656;9,54;0,06
4906889;LISINO MG GES CPR 5 MG X 56;GH0098 - Lisinopril | A101 | Oral | 5 mg | [21-60];GENERIS;0,3;3,539;4,98;0,06
4300489;LISINOPRIL + HCTZ AUV 20MG + 12.5MG 56 COMP;GH0204 - Lisinopril + Hidroclorotiazida | A101 | Oral | 20 mg + 12.5 mg | [21-60];GENERIS;0,55;7,332;11,0;0,06
5640362;LISINOPRIL AUROVITAS 20MG 60 COMP;GH0094 - Lisinopril | A101 | Oral | 20 mg | [21-60];GENERIS;0,55;5,039;7,69;0,06
5640354;LISINOPRIL AUROVITAS 5MG 60 COMP;GH0098 - Lisinopril | A101 | Oral | 5 mg | [21-60];GENERIS;0,51;2,595;3,9;0,06
5224688;LIVIXON 50MG/G 1BNG10G CREME (GN);GH0000 - Sem Grupo Homogéneo;GENERIS;0,15;4,25;7,4;0,06
5052931;LOPERAMIDA MG GES CPR 2 MG X 20;GH0101 - Loperamida | A101 | Oral | 2 mg | [1-20];GENERIS;0,35;2,042;3,27;0,06
4280384;LORATA MG GES CPR 10 MG X 20;GH0208 - Loratadina | A101 | Oral | 10 mg | [1-20];GENERIS;0,5;3,087;4,46;0,06
3985595;LORATADINA 10MG COM 20;GH0208 - Loratadina | A101 | Oral | 10 mg | [1-20];GENERIS;0,5;2,364;3,64;0,06
4247680;LORATADINA AUV 10MG 20 COMP;GH0208 - Loratadina | A101 | Oral | 10 mg | [1-20];GENERIS;0,6;3,157;4,54;0,06
4512190;LORAZEPAM LBG 1 MG COMP 40 ;GH0000 - Sem Grupo Homogéneo;GENERIS;0,3;1,229;2,34;0,06
5615927;LORAZEPAM LBG 1 MG COMP 60 ;GH0484 - Lorazepam | A101 | Oral | 1 mg | [21-60];GENERIS;0,3;1,44;2,58;0,06
4512299;LORAZEPAM LBG 2,5 MG COMP 20 ;GH0485 - Lorazepam | A101 | Oral | 2.5 mg | [1-20];GENERIS;0,1;1,169;2,27;0,06
4534798;LORAZEPAM LBG 2,5 MG COMP 40 ;GH0000 - Sem Grupo Homogéneo;GENERIS;0,35;2,103;3,34;0,06
5479787;LORAZEPAM MG GES 1 MG CPR  X 60;GH0484 - Lorazepam | A101 | Oral | 1 mg | [21-60];GENERIS;0,25;1,651;2,82;0,06
5596184;LOSART MG GES CPR REV 100 MG X 56;GH0520 - Losartan | A101 | Oral | 100 mg | [21-60];GENERIS;0,25;12,71;18,57;0,06
5595582;LOSART MG GES CPR REV 50 MG X 56;GH0517 - Losartan | A101 | Oral | 50 mg | [21-60];GENERIS;0,3;7,673;11,39;0,06
5649660;LOSARTAN + HCTZ AUV 100MG + 12,5MG 28 COMP;GH0731 - Losartan + Hidroclorotiazida | A101 | Oral | 100 mg + 12.5 mg | [21-60];GENERIS;0,51;5,039;7,69;0,06
5649678;LOSARTAN + HCTZ AUV 100MG+25MG 28 COMP;GH0676 - Losartan + Hidroclorotiazida | A101 | Oral | 100 mg + 25 mg | [21-60];GENERIS;0,51;3,157;4,54;0,06
5580428;LOSARTAN + HCTZ AUV 50MG+12,5MG 56 COMP;GH0487 - Losartan + Hidroclorotiazida | A101 | Oral | 50 mg + 12.5 mg | [21-60];GENERIS;0,51;4,302;5,85;0,06
5722772;LOSARTAN + HCTZ GNS 100 MG + 12,5 MG  X 28;GH0731 - Losartan + Hidroclorotiazida | A101 | Oral | 100 mg + 12.5 mg | [21-60];GENERIS;0,4;5,039;7,69;0,06
5722806;LOSARTAN + HCTZ GNS 100 MG + 25 MG X 28;GH0676 - Losartan + Hidroclorotiazida | A101 | Oral | 100 mg + 25 mg | [21-60];GENERIS;0,4;5,23;7,91;0,06
5722764;LOSARTAN + HCTZ GNS 50 MG + 12,5 MG X 56;GH0487 - Losartan + Hidroclorotiazida | A101 | Oral | 50 mg + 12.5 mg | [21-60];GENERIS;0,4;6,505;9,37;0,06
5725700;LOSARTAN 100MG COM 28;GH0520 - Losartan | A101 | Oral | 100 mg | [21-60];GENERIS;0,25;6,315;9,15;0,06
5725676;LOSARTAN 50MG COM 56;GH0517 - Losartan | A101 | Oral | 50 mg | [21-60];GENERIS;0,25;5,752;8,5;0,06
